1;Bâgé-le-Châtel;1380;4.93333;46.3
1;Sainte-Olive;1330;4.93333;46.0167
1;Saint-Genis-sur-Menthon;1380;5.01667;46.2833
1;Domsure;1270;5.3;46.4167
1;Chavannes-sur-Suran;1250;5.41667;46.2667
1;Priay;1160;5.28333;46
1;Peyrieu;1300;5.67751;45.6767
1;Lalleyriat;1130;5.71667;46.15
1;Sergy;1630;6;46.25
1;Saint-Martin-du-Frêne;1430;5.55;46.1333
1;Saint-Maurice-de-Beynost;1700;4.96667;45.8333
1;Servas;1240;5.16667;46.1333
1;Cuzieu;1300;5.67445;45.8192
1;Jayat;1340;5.11667;46.3667
1;Lavours;1350;5.76667;45.8
1;Chevroux;1190;4.95;46.3833
1;Pollieu;1350;5.75;45.8
1;Béligneux;1360;5.11667;45.8667
1;Brénaz;1260;5.71667;45.95
1;Bénonces;1470;5.48333;45.8333
1;Saint-Jean-le-Vieux;1640;5.38917;46.0284
1;Beauregard;1480;4.75139;46.002
1;Oyonnax;1100;5.66667;46.25
1;Mionnay;1390;4.93333;45.9
1;Germagnat;1250;5.45;46.3167
1;Coligny;1270;5.35;46.3833
1;Simandre-sur-Suran;1250;5.41667;46.2167
1;L'Abergement-Clémenciat;1400;4.91667;46.15
1;Lescheroux;1560;5.15;46.4
1;Ornex;1210;6.1;46.2833
1;Dommartin;1380;4.99167;46.3417
1;Lompnas;1680;5.51667;45.8
1;Bettant;1500;5.36667;45.9333
1;Armix;1510;5.58333;45.85
1;Feillens;1570;4.88333;46.3333
1;Chavornay;1510;5.7;45.8833
1;Challex;1630;5.96667;46.1833
1;Vongnes;1350;5.71667;45.8167
1;Magnieu;1300;5.71667;45.7833
1;Groissiat;1810;5.6;46.2167
1;Dompierre-sur-Chalaronne;1400;4.9;46.1333
1;Montluel;1120;5.05;45.85
1;Le Poizat;1130;5.7;46.15
1;Hostiaz;1110;5.53333;45.9
1;Montanges;1200;5.8;46.1667
1;Sainte-Julie;1150;5.28333;45.8833
1;Bey;1290;4.85;46.2167
1;Sonthonnax-la-Montagne;1580;5.53333;46.2333
1;Mézériat;1660;5.03333;46.2333
1;Bellignat;1810;5.61667;46.25
1;Saint-Marcel;1390;4.98723;45.9487
1;Belley;1300;5.68333;45.7667
1;Corbonod;1420;5.81667;45.95
1;Neyron;1700;4.93223;45.8148
1;Saint-Paul-de-Varax;1240;5.13333;46.1
1;Pressiat;1370;5.38333;46.3333
1;Chazey-Bons;1300;5.68333;45.8
1;Servignat;1560;5.06667;46.4333
1;Marlieux;1240;5.06667;46.0667
1;Andert-et-Condon;1300;5.65;45.8
1;Hautecourt-Romanèche;1250;5.41667;46.1583
1;Crottet;1620;4.9;46.2833
1;Druillat;1160;5.31667;46.0667
1;Dompierre-sur-Veyle;1240;5.2;46.0667
1;Pérouges;1800;5.18333;45.9
1;Rignieux-le-Franc;1800;5.18333;45.9333
1;Giron;1130;5.76667;46.2333
1;Cerdon;1450;5.46667;46.0833
1;Cruzilles-lès-Mépillat;1290;4.88333;46.2167
1;Lélex;1410;5.95;46.3
1;Lhôpital;1420;5.77834;46.0217
1;Ségny;1170;6.08333;46.3
1;Cheignieu-la-Balme;1510;5.61667;45.8333
1;Saint-Vulbas;1150;5.28333;45.8333
1;Échallon;1130;5.74139;46.21
1;Le Montellier;1800;5.06667;45.9333
1;Martignat;1810;5.6;46.2167
1;Ceyzériat;1250;5.31667;46.1667
1;Montcet;1310;5.11667;46.2
1;Vonnas;1540;5;46.2167
1;Buellas;1310;5.13333;46.2
1;Saint-Bénigne;1190;4.96667;46.4333
1;Chevillard;1430;5.58333;46.1167
1;Bouligneux;1330;5;46.0167
1;Contrevoz;1300;5.63333;45.8
1;Champdor;1110;5.6;46.0167
1;Port;1460;5.56667;46.1667
1;Surjoux;1420;5.8;46.0167
1;Champfromier;1410;5.81667;46.2
1;Vésines;1570;4.86667;46.35
1;Seillonnaz;1470;5.48333;45.8
1;Varambon;1160;5.31667;46.0333
1;Le Grand-Abergement;1260;5.66667;46.0333
1;Jassans-Riottier;1480;4.75;45.9833
1;Asnières-sur-Saône;1570;4.88333;46.3833
1;Condamine;1430;5.56667;46.1167
1;Lhuis;1680;5.53333;45.75
1;Romans;1400;5.03333;46.1167
1;Pizay;1120;5.08333;45.8833
1;Certines;1240;5.26667;46.1333
1;Ruffieu;1260;5.66667;46
1;Meximieux;1800;5.2;45.9
1;Saint-Rambert-en-Bugey;1230;5.43333;45.95
1;Ambronay;1500;5.35;46
1;Cize;1250;5.43333;46.2
1;Saint-Germain-sur-Renon;1240;5.05;46.0833
1;Villette-sur-Ain;1320;5.26862;45.9884
1;Dagneux;1120;5.06667;45.85
1;Boissey;1190;5;46.3833
1;Salavre;1270;5.35;46.3667
1;Brion;1460;5.55251;46.1728
1;Labalme;1450;5.48333;46.1
1;Sauverny;1220;6.11667;46.3167
1;Montceaux;1090;4.8;46.1
1;Brénod;1110;5.6;46.0667
1;Misérieux;1600;4.81667;45.9833
1;Prévessin-Moëns;1280;6.08333;46.25
1;Lent;1240;5.2;46.1167
1;Marsonnas;1340;5.06667;46.3333
1;Manziat;1570;4.9;46.35
